,ID,이름,생일,팀,시즌,포지션,나이,G,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,wOBA,wRC+,WAR+
649,107,로맥,1985-09-30,S,2017,RF,33,102.0,416.0,359.0,58.0,87.0,19.0,0.0,31.0,199.0,64.0,1.0,1.0,50.0,6.0,2.0,116.0,6.0,0.0,1.0,0.242,0.344,0.554,0.898,0.378,117.3,2.03
650,352,유지훤,1955-10-04,O,1986,SS,32,100.0,367.0,330.0,31.0,89.0,8.0,2.0,2.0,107.0,37.0,8.0,2.0,17.0,8.0,1.0,27.0,7.0,11.0,0.0,0.27,0.321,0.324,0.645,0.301,89.8,2.03
651,9,박경완,1972-07-11,현,2002,C,31,119.0,398.0,330.0,42.0,67.0,10.0,1.0,19.0,136.0,42.0,6.0,4.0,47.0,6.0,4.0,108.0,6.0,12.0,3.0,0.203,0.311,0.412,0.723,0.307,85.1,2.02
652,275,김바위,1955-04-08,청,1986,2B,32,105.0,355.0,298.0,30.0,68.0,14.0,1.0,6.0,102.0,31.0,3.0,6.0,51.0,2.0,5.0,61.0,4.0,1.0,3.0,0.228,0.342,0.342,0.684,0.325,107.6,2.02
653,355,정영기,1956-02-29,롯,1985,SS,30,92.0,306.0,280.0,22.0,85.0,11.0,1.0,1.0,101.0,24.0,3.0,1.0,17.0,2.0,0.0,31.0,5.0,7.0,0.0,0.304,0.348,0.361,0.709,0.329,102.6,2.02
654,74,신동주,1972-12-14,삼,2000,CF,29,97.0,360.0,310.0,53.0,81.0,14.0,0.0,12.0,131.0,52.0,17.0,4.0,26.0,13.0,0.0,80.0,3.0,6.0,5.0,0.261,0.339,0.423,0.762,0.336,96.9,2.01
655,59,전준호,1969-02-15,롯,1996,LF,28,103.0,377.0,324.0,49.0,88.0,12.0,9.0,2.0,124.0,22.0,23.0,9.0,38.0,0.0,2.0,37.0,4.0,13.0,2.0,0.272,0.346,0.383,0.729,0.326,105.8,2.01
656,336,차일목,1981-01-26,K,2011,C,31,111.0,373.0,304.0,31.0,73.0,8.0,0.0,7.0,102.0,37.0,3.0,3.0,49.0,5.0,0.0,52.0,12.0,13.0,2.0,0.24,0.353,0.336,0.688,0.322,91.1,2.01
657,333,신경현,1975-11-28,한,2008,C,34,107.0,331.0,296.0,27.0,79.0,16.0,3.0,3.0,110.0,41.0,4.0,3.0,26.0,2.0,0.0,54.0,8.0,5.0,2.0,0.267,0.328,0.372,0.7,0.325,93.4,2.01
658,146,김경기,1968-04-05,태,1991,1B,24,109.0,431.0,392.0,42.0,114.0,25.0,4.0,8.0,171.0,59.0,5.0,6.0,30.0,3.0,5.0,39.0,7.0,0.0,6.0,0.291,0.341,0.436,0.777,0.353,116.5,2.0
659,109,진갑용,1974-05-08,삼,2000,C,27,114.0,330.0,297.0,30.0,81.0,14.0,0.0,8.0,119.0,58.0,2.0,1.0,23.0,6.0,0.0,45.0,7.0,0.0,4.0,0.273,0.333,0.401,0.734,0.332,94.0,2.0
660,306,정의윤,1986-07-25,S,2016,RF,31,144.0,616.0,576.0,68.0,179.0,32.0,1.0,27.0,294.0,100.0,2.0,3.0,25.0,10.0,3.0,76.0,15.0,0.0,5.0,0.311,0.347,0.51,0.858,0.375,109.8,2.0
661,75,류중일,1963-04-28,삼,1989,SS,27,113.0,380.0,329.0,39.0,81.0,15.0,3.0,5.0,117.0,38.0,14.0,3.0,31.0,2.0,1.0,56.0,4.0,13.0,5.0,0.246,0.311,0.356,0.666,0.306,85.3,2.0
662,258,구천서,1963-08-15,O,1983,2B,21,66.0,263.0,219.0,39.0,61.0,8.0,4.0,4.0,89.0,27.0,4.0,3.0,21.0,8.0,0.0,36.0,5.0,13.0,2.0,0.279,0.36,0.406,0.766,0.34,116.4,2.0
663,303,김민재,1973-01-03,S,2002,SS,30,131.0,548.0,488.0,51.0,126.0,21.0,3.0,12.0,189.0,50.0,15.0,10.0,26.0,11.0,0.0,45.0,13.0,19.0,4.0,0.258,0.308,0.387,0.695,0.3,80.2,2.0
664,175,김재호,1985-03-21,두,2013,SS,29,91.0,286.0,248.0,42.0,78.0,10.0,3.0,1.0,97.0,32.0,9.0,6.0,26.0,0.0,0.0,24.0,7.0,10.0,2.0,0.315,0.377,0.391,0.768,0.352,106.8,2.0
665,80,이진영,1980-06-15,L,2014,RF,35,119.0,468.0,412.0,53.0,134.0,19.0,2.0,6.0,175.0,65.0,4.0,3.0,45.0,0.0,5.0,48.0,10.0,2.0,9.0,0.325,0.384,0.425,0.809,0.364,108.5,2.0
666,103,김종국,1973-09-14,해,1996,2B,24,126.0,481.0,428.0,52.0,92.0,21.0,2.0,11.0,150.0,51.0,22.0,4.0,37.0,6.0,1.0,104.0,5.0,5.0,5.0,0.215,0.284,0.35,0.634,0.291,81.7,1.99
667,237,이대수,1981-08-21,한,2013,SS,33,122.0,448.0,390.0,54.0,100.0,23.0,2.0,4.0,139.0,42.0,11.0,4.0,38.0,6.0,0.0,88.0,10.0,11.0,3.0,0.256,0.33,0.356,0.686,0.318,83.9,1.99
668,220,최기문,1973-06-10,롯,2004,C,32,108.0,372.0,327.0,39.0,89.0,16.0,2.0,2.0,115.0,32.0,7.0,6.0,25.0,10.0,0.0,40.0,2.0,8.0,2.0,0.272,0.341,0.352,0.692,0.321,87.0,1.99
669,156,김진우,1958-09-24,삼,1984,C,27,80.0,288.0,245.0,28.0,55.0,8.0,0.0,9.0,90.0,27.0,1.0,1.0,35.0,2.0,0.0,49.0,8.0,5.0,1.0,0.224,0.325,0.367,0.692,0.322,101.9,1.98
670,308,정문언,1962-08-13,태,1992,,31,78.0,239.0,217.0,27.0,67.0,18.0,2.0,6.0,107.0,24.0,1.0,5.0,21.0,0.0,1.0,36.0,5.0,0.0,1.0,0.309,0.368,0.493,0.861,0.387,133.6,1.97
671,78,강민호,1985-08-18,삼,2018,C,34,129.0,477.0,427.0,46.0,115.0,14.0,0.0,22.0,195.0,71.0,0.0,0.0,29.0,14.0,5.0,96.0,11.0,0.0,7.0,0.269,0.331,0.457,0.788,0.337,90.2,1.97
672,91,김한수,1971-10-30,삼,1994,3B,24,103.0,309.0,279.0,41.0,76.0,13.0,2.0,10.0,123.0,31.0,6.0,3.0,15.0,2.0,2.0,52.0,5.0,12.0,1.0,0.272,0.313,0.441,0.754,0.329,106.9,1.97
673,67,정수근,1977-01-20,롯,2008,LF,32,80.0,362.0,309.0,51.0,90.0,16.0,0.0,0.0,106.0,25.0,24.0,13.0,51.0,0.0,0.0,40.0,5.0,2.0,0.0,0.291,0.392,0.343,0.735,0.357,115.2,1.97
674,225,모창민,1985-05-08,N,2017,DH,33,136.0,527.0,474.0,64.0,148.0,25.0,3.0,17.0,230.0,90.0,9.0,6.0,39.0,2.0,2.0,81.0,6.0,3.0,9.0,0.312,0.361,0.485,0.846,0.367,113.7,1.96
675,267,서정환,1955-02-25,해,1985,2B,31,104.0,422.0,371.0,46.0,102.0,13.0,0.0,3.0,124.0,21.0,17.0,12.0,38.0,2.0,0.0,40.0,4.0,11.0,0.0,0.275,0.346,0.334,0.68,0.318,94.8,1.96
676,160,김강민,1982-09-13,S,2008,CF,27,106.0,295.0,258.0,38.0,70.0,16.0,3.0,3.0,101.0,32.0,16.0,8.0,26.0,6.0,0.0,46.0,2.0,5.0,0.0,0.271,0.352,0.391,0.743,0.346,107.5,1.96
677,191,이명수,1966-07-29,O,1997,2B,32,90.0,288.0,257.0,26.0,71.0,6.0,2.0,8.0,105.0,35.0,3.0,0.0,26.0,0.0,1.0,32.0,5.0,3.0,2.0,0.276,0.34,0.409,0.749,0.337,109.6,1.96
678,108,유승안,1956-06-01,빙,1986,C,31,79.0,291.0,256.0,24.0,61.0,5.0,0.0,7.0,87.0,23.0,2.0,3.0,29.0,3.0,1.0,57.0,7.0,1.0,2.0,0.238,0.321,0.34,0.661,0.316,101.6,1.95
679,174,이숭용,1971-03-10,현,1998,1B,28,107.0,412.0,363.0,39.0,101.0,26.0,1.0,10.0,159.0,45.0,6.0,9.0,31.0,12.0,0.0,72.0,5.0,2.0,4.0,0.278,0.351,0.438,0.789,0.353,121.5,1.95
680,361,히메네스,1982-05-07,롯,2014,1B,33,80.0,303.0,260.0,42.0,82.0,15.0,0.0,14.0,139.0,61.0,0.0,2.0,41.0,1.0,2.0,57.0,11.0,0.0,1.0,0.315,0.409,0.535,0.944,0.415,134.6,1.94
681,362,박현영,1968-08-30,O,1993,C,26,88.0,232.0,209.0,27.0,54.0,7.0,5.0,6.0,89.0,29.0,0.0,1.0,7.0,7.0,0.0,43.0,5.0,9.0,0.0,0.258,0.305,0.426,0.731,0.329,112.9,1.94
682,35,송지만,1973-03-02,한,1997,RF,25,117.0,474.0,414.0,46.0,110.0,26.0,1.0,14.0,180.0,45.0,12.0,10.0,35.0,7.0,3.0,91.0,8.0,16.0,2.0,0.266,0.332,0.435,0.767,0.333,106.4,1.94
683,191,이명수,1966-07-29,현,2000,2B,35,85.0,236.0,206.0,26.0,69.0,10.0,2.0,4.0,95.0,39.0,1.0,3.0,22.0,2.0,1.0,24.0,7.0,3.0,3.0,0.335,0.399,0.461,0.86,0.382,128.1,1.94
684,363,김영직,1960-09-26,L,1992,3B,33,111.0,406.0,348.0,39.0,89.0,21.0,3.0,6.0,134.0,44.0,4.0,6.0,47.0,2.0,0.0,42.0,5.0,3.0,6.0,0.256,0.342,0.385,0.728,0.335,98.3,1.94
685,165,이종열,1973-01-28,L,2002,3B,30,95.0,400.0,348.0,51.0,93.0,16.0,3.0,7.0,136.0,44.0,16.0,8.0,28.0,10.0,0.0,50.0,6.0,13.0,1.0,0.267,0.339,0.391,0.729,0.319,93.5,1.94
686,274,이재주,1973-12-25,K,2008,DH,36,87.0,314.0,261.0,37.0,72.0,15.0,0.0,12.0,123.0,58.0,2.0,1.0,45.0,3.0,2.0,49.0,8.0,0.0,5.0,0.276,0.382,0.471,0.853,0.39,138.1,1.94
687,81,이택근,1980-07-10,넥,2016,RF,37,127.0,460.0,398.0,64.0,123.0,19.0,1.0,8.0,168.0,65.0,7.0,4.0,53.0,3.0,1.0,56.0,11.0,0.0,6.0,0.309,0.389,0.422,0.811,0.374,107.6,1.93
688,140,채태인,1982-10-11,넥,2017,1B,36,109.0,384.0,342.0,46.0,110.0,23.0,1.0,12.0,171.0,62.0,0.0,1.0,34.0,5.0,2.0,94.0,9.0,0.0,3.0,0.322,0.388,0.5,0.888,0.39,128.5,1.93
689,73,박한이,1979-01-28,삼,2002,LF,24,133.0,586.0,504.0,89.0,137.0,24.0,2.0,10.0,195.0,47.0,13.0,12.0,60.0,6.0,3.0,79.0,15.0,14.0,2.0,0.272,0.355,0.387,0.742,0.328,99.6,1.93
690,151,이재원,1988-02-24,S,2016,C,29,130.0,472.0,411.0,49.0,119.0,15.0,0.0,15.0,179.0,64.0,1.0,5.0,43.0,9.0,3.0,76.0,15.0,2.0,7.0,0.29,0.364,0.436,0.799,0.359,99.4,1.93
691,64,동봉철,1970-01-02,L,1997,LF,28,122.0,428.0,363.0,64.0,95.0,17.0,4.0,5.0,135.0,29.0,25.0,10.0,42.0,7.0,0.0,51.0,4.0,13.0,2.0,0.262,0.348,0.372,0.72,0.324,100.0,1.92
692,54,유한준,1981-07-01,넥,2010,RF,30,131.0,543.0,481.0,52.0,140.0,27.0,0.0,9.0,194.0,79.0,2.0,2.0,49.0,1.0,0.0,81.0,17.0,8.0,4.0,0.291,0.355,0.403,0.759,0.346,102.6,1.92
693,155,송재박,1956-10-25,O,1989,3B,34,86.0,271.0,234.0,21.0,62.0,14.0,3.0,3.0,91.0,33.0,0.0,1.0,31.0,2.0,1.0,34.0,5.0,1.0,3.0,0.265,0.352,0.389,0.741,0.351,116.1,1.92
694,194,허경민,1990-08-26,두,2016,3B,27,144.0,609.0,538.0,96.0,154.0,24.0,4.0,7.0,207.0,81.0,6.0,6.0,49.0,14.0,1.0,58.0,14.0,6.0,2.0,0.286,0.36,0.385,0.745,0.344,90.5,1.91
695,158,이병규,1983-10-09,롯,2018,DH,36,103.0,257.0,198.0,31.0,54.0,11.0,1.0,10.0,97.0,39.0,0.0,0.0,50.0,7.0,1.0,58.0,5.0,0.0,2.0,0.273,0.432,0.49,0.922,0.406,137.0,1.91
696,214,이대형,1983-07-19,L,2010,CF,28,130.0,568.0,494.0,73.0,129.0,14.0,2.0,1.0,150.0,43.0,66.0,21.0,58.0,2.0,0.0,76.0,3.0,13.0,1.0,0.261,0.341,0.304,0.644,0.305,75.0,1.91
697,366,폴,1969-06-21,현,2002,DH,34,113.0,441.0,397.0,48.0,111.0,18.0,2.0,18.0,187.0,64.0,3.0,2.0,35.0,6.0,1.0,115.0,11.0,1.0,2.0,0.28,0.346,0.471,0.817,0.358,120.5,1.91
698,108,유승안,1956-06-01,해,1984,C,29,41.0,144.0,118.0,13.0,31.0,9.0,0.0,5.0,55.0,21.0,2.0,0.0,23.0,1.0,0.0,26.0,0.0,1.0,1.0,0.263,0.385,0.466,0.851,0.391,150.9,1.91
699,342,손지환,1978-11-13,K,2004,SS,27,114.0,333.0,303.0,40.0,82.0,15.0,1.0,13.0,138.0,42.0,3.0,3.0,13.0,6.0,0.0,26.0,5.0,8.0,3.0,0.271,0.311,0.455,0.766,0.336,97.6,1.9
700,74,신동주,1972-12-14,삼,1999,RF,28,122.0,484.0,431.0,64.0,120.0,9.0,2.0,22.0,199.0,87.0,26.0,5.0,27.0,12.0,3.0,102.0,9.0,7.0,7.0,0.278,0.333,0.462,0.795,0.339,95.9,1.9
701,216,손시헌,1980-10-19,N,2014,SS,35,97.0,361.0,307.0,39.0,90.0,20.0,1.0,5.0,127.0,39.0,2.0,1.0,34.0,7.0,0.0,53.0,10.0,5.0,8.0,0.293,0.368,0.414,0.782,0.352,96.1,1.9
702,206,김태균,1971-08-19,삼,1999,SS,29,125.0,477.0,394.0,43.0,96.0,14.0,1.0,12.0,148.0,53.0,4.0,0.0,57.0,6.0,1.0,107.0,10.0,16.0,4.0,0.244,0.345,0.376,0.721,0.317,81.6,1.9
703,311,이명기,1987-12-26,S,2014,LF,28,83.0,314.0,285.0,54.0,105.0,13.0,2.0,4.0,134.0,28.0,8.0,6.0,21.0,1.0,0.0,47.0,7.0,7.0,0.0,0.368,0.414,0.47,0.884,0.396,127.9,1.9
704,160,김강민,1982-09-13,S,2011,CF,30,80.0,310.0,281.0,37.0,79.0,14.0,1.0,8.0,119.0,33.0,9.0,4.0,20.0,2.0,1.0,56.0,3.0,5.0,2.0,0.281,0.331,0.423,0.755,0.343,105.0,1.9
705,367,추성건,1970-08-05,S,2000,3B,31,84.0,248.0,212.0,28.0,64.0,8.0,0.0,6.0,90.0,29.0,2.0,1.0,32.0,1.0,0.0,60.0,5.0,1.0,2.0,0.302,0.393,0.425,0.817,0.372,120.9,1.89
706,11,이병규,1974-10-25,L,2012,RF,39,118.0,455.0,420.0,52.0,126.0,25.0,1.0,5.0,168.0,41.0,5.0,7.0,22.0,2.0,1.0,58.0,18.0,5.0,6.0,0.3,0.333,0.4,0.733,0.339,110.1,1.89
707,368,장성우,1990-01-17,롯k,2015,C,26,133.0,491.0,433.0,55.0,123.0,20.0,1.0,13.0,184.0,77.0,1.0,2.0,46.0,0.0,1.0,85.0,12.0,3.0,9.0,0.284,0.346,0.425,0.771,0.343,94.9,1.89
708,369,임훈,1985-07-17,S,2014,RF,30,90.0,330.0,277.0,47.0,87.0,13.0,1.0,2.0,108.0,27.0,9.0,2.0,37.0,8.0,0.0,61.0,4.0,6.0,2.0,0.314,0.407,0.39,0.797,0.37,112.1,1.89
709,370,최길성,1978-02-06,L,2006,3B,29,83.0,283.0,250.0,23.0,64.0,15.0,2.0,4.0,95.0,33.0,4.0,0.0,27.0,2.0,0.0,53.0,5.0,1.0,3.0,0.256,0.33,0.38,0.71,0.331,108.5,1.89
710,87,최희섭,1979-03-16,K,2011,1B,33,70.0,282.0,242.0,36.0,68.0,14.0,1.0,9.0,111.0,37.0,1.0,1.0,39.0,0.0,2.0,61.0,7.0,0.0,1.0,0.281,0.379,0.459,0.838,0.386,134.6,1.89
711,371,피어슨,1974-01-31,현,1999,DH,26,129.0,561.0,502.0,67.0,145.0,12.0,0.0,31.0,250.0,108.0,0.0,1.0,47.0,5.0,3.0,85.0,9.0,0.0,7.0,0.289,0.351,0.498,0.849,0.365,113.4,1.88
712,160,김강민,1982-09-13,S,2012,CF,31,123.0,474.0,427.0,49.0,116.0,20.0,0.0,5.0,151.0,31.0,11.0,10.0,29.0,4.0,0.0,72.0,7.0,11.0,3.0,0.272,0.322,0.354,0.675,0.314,92.6,1.88
713,174,이숭용,1971-03-10,현,2000,1B,30,104.0,325.0,281.0,49.0,80.0,14.0,0.0,15.0,139.0,50.0,2.0,3.0,35.0,7.0,3.0,49.0,9.0,1.0,1.0,0.285,0.377,0.495,0.871,0.382,128.2,1.88
714,339,김호근,1960-06-29,O,1986,C,27,82.0,179.0,155.0,19.0,34.0,4.0,1.0,10.0,70.0,28.0,1.0,1.0,22.0,0.0,0.0,29.0,6.0,0.0,2.0,0.219,0.313,0.452,0.765,0.356,131.9,1.88
715,170,최준석,1983-02-15,두,2009,DH,27,116.0,417.0,361.0,49.0,109.0,11.0,0.0,17.0,171.0,94.0,1.0,0.0,49.0,3.0,1.0,77.0,13.0,0.0,4.0,0.302,0.386,0.474,0.86,0.385,123.8,1.88
716,2,심정수,1975-05-05,O,1996,DH,22,107.0,425.0,371.0,51.0,92.0,15.0,3.0,18.0,167.0,54.0,4.0,5.0,40.0,8.0,9.0,85.0,5.0,2.0,4.0,0.248,0.331,0.45,0.781,0.347,121.7,1.87
717,250,신국환,1972-10-29,L,1998,3B,27,103.0,330.0,291.0,44.0,82.0,15.0,0.0,8.0,121.0,51.0,3.0,3.0,17.0,10.0,2.0,38.0,8.0,11.0,1.0,0.282,0.342,0.416,0.758,0.329,105.3,1.87
718,272,이성열,1984-07-13,한,2018,DH,35,131.0,528.0,485.0,76.0,143.0,21.0,1.0,34.0,268.0,102.0,9.0,7.0,35.0,5.0,3.0,143.0,9.0,1.0,2.0,0.295,0.347,0.553,0.9,0.377,114.2,1.87
719,86,이호준,1976-02-08,N,2015,DH,40,131.0,518.0,449.0,48.0,132.0,25.0,0.0,24.0,229.0,110.0,0.0,2.0,61.0,3.0,7.0,102.0,16.0,3.0,2.0,0.294,0.381,0.51,0.891,0.386,125.7,1.87
720,372,화이트,1969-10-12,롯,2000,RF,32,74.0,322.0,294.0,33.0,89.0,17.0,1.0,11.0,141.0,53.0,4.0,3.0,25.0,2.0,2.0,60.0,9.0,0.0,1.0,0.303,0.36,0.48,0.84,0.371,120.1,1.87
721,373,임재철,1976-04-08,두,2005,RF,30,109.0,401.0,336.0,41.0,104.0,13.0,3.0,3.0,132.0,30.0,10.0,3.0,35.0,4.0,0.0,51.0,5.0,22.0,4.0,0.31,0.377,0.393,0.77,0.34,105.1,1.87
722,47,홍성흔,1977-02-28,두,2007,C,31,80.0,274.0,231.0,21.0,62.0,11.0,0.0,5.0,88.0,39.0,0.0,2.0,26.0,8.0,3.0,29.0,10.0,3.0,6.0,0.268,0.354,0.381,0.735,0.338,105.7,1.87
723,374,신본기,1989-03-21,롯,2018,SS,30,139.0,479.0,425.0,55.0,125.0,28.0,1.0,11.0,188.0,71.0,1.0,5.0,33.0,11.0,2.0,95.0,12.0,5.0,5.0,0.294,0.357,0.442,0.799,0.347,98.4,1.87
724,282,김광수,1959-01-03,O,1984,2B,26,100.0,375.0,325.0,38.0,86.0,18.0,2.0,2.0,114.0,21.0,23.0,13.0,27.0,7.0,0.0,25.0,8.0,15.0,1.0,0.265,0.333,0.351,0.684,0.312,94.6,1.87
725,123,강동우,1974-04-20,삼,2004,RF,31,132.0,497.0,438.0,59.0,129.0,22.0,1.0,3.0,162.0,49.0,9.0,5.0,49.0,2.0,4.0,45.0,13.0,7.0,1.0,0.295,0.367,0.37,0.737,0.341,101.0,1.86
726,256,정경훈,1972-05-22,삼,1994,SS,23,89.0,341.0,300.0,43.0,75.0,6.0,1.0,1.0,86.0,29.0,29.0,4.0,28.0,5.0,1.0,46.0,3.0,4.0,4.0,0.25,0.321,0.287,0.607,0.288,79.1,1.86
727,185,김상훈,1960-07-06,L,1992,DH,33,126.0,529.0,472.0,63.0,138.0,21.0,1.0,14.0,203.0,77.0,9.0,2.0,46.0,2.0,6.0,60.0,13.0,1.0,8.0,0.292,0.352,0.43,0.782,0.352,110.6,1.86
728,110,조원우,1971-04-08,S,2004,CF,34,119.0,463.0,386.0,59.0,107.0,17.0,2.0,3.0,137.0,35.0,5.0,6.0,42.0,11.0,0.0,49.0,3.0,20.0,4.0,0.277,0.361,0.355,0.716,0.326,90.4,1.86
729,74,신동주,1972-12-14,삼,1998,DH,27,78.0,278.0,238.0,38.0,69.0,9.0,0.0,13.0,117.0,35.0,11.0,4.0,20.0,13.0,1.0,48.0,9.0,6.0,1.0,0.29,0.375,0.492,0.867,0.377,137.5,1.86
730,375,얀,1966-07-24,롯,2001,1B,36,106.0,390.0,330.0,52.0,89.0,18.0,0.0,17.0,158.0,62.0,1.0,1.0,52.0,2.0,2.0,88.0,7.0,0.0,6.0,0.27,0.367,0.479,0.846,0.376,117.8,1.86
731,209,김용국,1962-06-21,삼,1988,3B,27,101.0,378.0,333.0,40.0,95.0,11.0,1.0,3.0,117.0,42.0,8.0,7.0,32.0,3.0,1.0,30.0,10.0,6.0,4.0,0.285,0.35,0.351,0.701,0.326,99.5,1.85
732,52,조인성,1975-05-25,L,2004,C,30,129.0,432.0,386.0,40.0,98.0,16.0,0.0,8.0,138.0,49.0,2.0,5.0,36.0,3.0,0.0,63.0,9.0,3.0,4.0,0.254,0.319,0.358,0.677,0.314,82.2,1.85
733,55,김상현,1980-11-12,k,2015,1B,36,134.0,539.0,475.0,71.0,133.0,20.0,0.0,27.0,234.0,88.0,4.0,5.0,50.0,8.0,4.0,115.0,21.0,0.0,6.0,0.28,0.354,0.493,0.847,0.369,113.2,1.85
734,315,정상호,1982-12-24,S,2013,C,32,82.0,236.0,201.0,26.0,58.0,11.0,0.0,6.0,87.0,26.0,1.0,0.0,20.0,4.0,0.0,47.0,7.0,8.0,3.0,0.289,0.36,0.433,0.793,0.356,109.5,1.85
735,56,김성한,1958-05-18,해,1993,1B,36,107.0,403.0,362.0,45.0,99.0,23.0,0.0,6.0,140.0,52.0,4.0,2.0,27.0,6.0,0.0,59.0,12.0,4.0,4.0,0.273,0.331,0.387,0.718,0.335,117.0,1.85
736,324,이영구,1954-12-24,삼,1985,3B,32,77.0,281.0,246.0,29.0,69.0,18.0,0.0,3.0,96.0,31.0,3.0,2.0,26.0,2.0,1.0,14.0,3.0,4.0,3.0,0.28,0.35,0.39,0.74,0.341,111.0,1.85
737,376,한상훈,1980-06-03,한,2013,2B,34,101.0,322.0,260.0,45.0,68.0,13.0,4.0,0.0,89.0,25.0,5.0,4.0,47.0,6.0,0.0,40.0,7.0,6.0,3.0,0.262,0.383,0.342,0.725,0.347,103.5,1.85
738,32,박정태,1969-01-27,롯,2002,2B,34,103.0,308.0,267.0,26.0,70.0,14.0,1.0,7.0,107.0,38.0,0.0,2.0,32.0,7.0,0.0,32.0,4.0,2.0,0.0,0.262,0.356,0.401,0.757,0.342,109.2,1.85
739,163,오재일,1986-10-29,두,2015,1B,30,66.0,213.0,180.0,33.0,52.0,11.0,1.0,14.0,107.0,36.0,0.0,0.0,28.0,2.0,2.0,49.0,5.0,1.0,2.0,0.289,0.387,0.594,0.981,0.414,158.4,1.84
740,180,한유섬,1989-08-09,S,2013,RF,25,99.0,327.0,285.0,36.0,75.0,15.0,2.0,14.0,136.0,52.0,2.0,3.0,20.0,16.0,0.0,82.0,6.0,3.0,3.0,0.263,0.343,0.477,0.82,0.371,119.6,1.84
741,104,김민호,1961-04-28,롯,1993,1B,33,110.0,404.0,339.0,44.0,75.0,17.0,1.0,11.0,127.0,62.0,6.0,4.0,58.0,3.0,4.0,62.0,8.0,3.0,1.0,0.221,0.339,0.375,0.714,0.335,116.3,1.84
742,69,이용규,1985-08-26,한,2018,CF,34,134.0,575.0,491.0,82.0,144.0,14.0,1.0,1.0,163.0,36.0,30.0,11.0,59.0,12.0,0.0,62.0,8.0,8.0,5.0,0.293,0.379,0.332,0.711,0.331,88.6,1.84
743,149,나지완,1985-05-19,K,2008,LF,24,73.0,239.0,200.0,25.0,59.0,12.0,1.0,6.0,91.0,30.0,1.0,2.0,28.0,6.0,1.0,44.0,2.0,1.0,4.0,0.295,0.391,0.455,0.846,0.39,137.5,1.84
744,281,김종호,1984-05-31,N,2015,LF,32,133.0,486.0,424.0,90.0,125.0,16.0,7.0,4.0,167.0,36.0,41.0,10.0,44.0,4.0,0.0,65.0,11.0,10.0,3.0,0.295,0.364,0.394,0.758,0.342,97.8,1.84
745,377,오리어리,1969-08-04,삼,2004,,36,63.0,240.0,211.0,30.0,56.0,14.0,2.0,10.0,104.0,28.0,0.0,0.0,23.0,4.0,1.0,37.0,7.0,0.0,2.0,0.265,0.346,0.493,0.839,0.374,123.3,1.84
746,42,홍문종,1954-11-14,롯,1988,RF,35,87.0,359.0,319.0,46.0,89.0,13.0,3.0,4.0,120.0,25.0,22.0,11.0,36.0,1.0,3.0,18.0,4.0,1.0,2.0,0.279,0.352,0.376,0.728,0.339,108.2,1.84
747,96,안경현,1970-02-13,O,1995,3B,26,103.0,299.0,268.0,34.0,75.0,10.0,3.0,5.0,106.0,38.0,0.0,1.0,19.0,2.0,0.0,34.0,6.0,8.0,2.0,0.28,0.33,0.396,0.725,0.324,108.4,1.83
748,115,김재박,1954-05-23,M,1988,SS,35,99.0,447.0,409.0,49.0,109.0,18.0,1.0,2.0,135.0,26.0,25.0,12.0,28.0,1.0,2.0,23.0,3.0,6.0,3.0,0.267,0.313,0.33,0.643,0.298,79.9,1.83
749,274,이재주,1973-12-25,태,1993,C,21,66.0,201.0,180.0,16.0,48.0,14.0,0.0,4.0,74.0,17.0,0.0,2.0,17.0,1.0,0.0,44.0,3.0,1.0,2.0,0.267,0.33,0.411,0.741,0.346,124.9,1.83
750,127,박준태,1967-02-22,L,1994,CF,28,113.0,339.0,292.0,46.0,80.0,20.0,2.0,1.0,107.0,39.0,11.0,8.0,29.0,3.0,2.0,46.0,1.0,12.0,3.0,0.274,0.343,0.366,0.709,0.319,99.9,1.83
751,37,심재학,1972-10-18,K,2005,RF,34,94.0,309.0,252.0,34.0,64.0,9.0,0.0,12.0,109.0,39.0,3.0,1.0,43.0,7.0,3.0,50.0,6.0,3.0,4.0,0.254,0.373,0.433,0.805,0.363,120.5,1.83
752,32,박정태,1969-01-27,롯,1993,2B,25,31.0,123.0,103.0,10.0,37.0,8.0,1.0,1.0,50.0,18.0,1.0,1.0,18.0,1.0,3.0,9.0,4.0,1.0,0.0,0.359,0.459,0.485,0.945,0.433,186.3,1.82
753,121,공필성,1967-11-11,롯,1992,3B,26,100.0,320.0,280.0,30.0,80.0,17.0,3.0,6.0,121.0,40.0,2.0,4.0,20.0,8.0,0.0,50.0,8.0,9.0,3.0,0.286,0.347,0.432,0.779,0.346,106.1,1.82
754,378,이우민,1982-05-04,롯,2007,CF,26,75.0,306.0,269.0,31.0,81.0,4.0,5.0,1.0,98.0,23.0,11.0,8.0,20.0,7.0,0.0,57.0,1.0,10.0,0.0,0.301,0.365,0.364,0.729,0.337,104.7,1.82
755,194,허경민,1990-08-26,두,2013,2B,24,75.0,276.0,228.0,35.0,68.0,9.0,1.0,1.0,82.0,25.0,14.0,4.0,27.0,9.0,0.0,14.0,7.0,7.0,5.0,0.298,0.387,0.36,0.746,0.351,106.3,1.82
